item,data_lancamento,lanc_Ent_qtd,lanc_Ent_valor,lanc_Sai_qtd,lanc_Sai_valor,saldo_inicio_valor,saldo_inicio_qtd,saldo_final_valor,saldo_final_qtd
82.53.405-9,17/04/2013,0.0,0.0,2090.87,10484.31,99472.43000000008,19841.354100000008,88988.12000000008,17750.48410000001
82.53.405-9,18/04/2013,0.0,0.0,2538.452,12728.630000000001,88988.12000000008,17750.48410000001,76259.49000000008,15212.032100000008
82.53.405-9,19/04/2013,2276.88,11417.029999999999,3190.1360999999997,15996.41,76259.49000000008,15212.032100000008,71680.11000000007,14298.776000000009
82.53.405-9,22/04/2013,24034.44,121013.33000000002,13286.706699999997,66623.93000000001,71680.11000000007,14298.776000000009,126069.51000000008,25046.509300000012
82.53.405-9,23/04/2013,12217.559999999998,61262.88,13218.764799999997,66283.25,126069.51000000008,25046.509300000012,121049.14000000007,24045.304500000013
82.53.405-9,24/04/2013,527.88,2646.97,776.6688,3894.48,121049.14000000007,24045.304500000013,119801.63000000008,23796.515700000014
82.53.405-9,25/04/2013,209.88,1052.41,266.4374,1336.01,119801.63000000008,23796.515700000014,119518.03000000009,23739.958300000017
82.53.405-9,26/04/2013,8268.0,41458.48,9288.9192,46577.700000000004,119518.03000000009,23739.958300000017,114398.81000000008,22719.039100000016
82.53.405-9,29/04/2013,19.08,95.67,1518.1749999999997,7612.619999999999,114398.81000000008,22719.039100000016,106881.86000000009,21219.94410000002
82.53.405-9,30/04/2013,22312.639,111645.70000000001,19593.27,98487.77,106881.86000000009,21219.94410000002,120039.79000000011,23939.313100000018
82.53.405-9,02/05/2013,63.6,317.37,63.6,317.37,120039.79000000011,23939.313100000018,120039.79000000011,23939.313100000018
82.53.405-9,03/05/2013,6576.24,32815.77,6576.24,32815.77,120039.79000000011,23939.313100000018,120039.79000000012,23939.31310000002
82.53.405-9,06/05/2013,14437.199999999999,71750.04,12106.23,60410.689999999995,120039.79000000012,23939.31310000002,131379.14000000013,26270.28310000002
82.53.405-9,07/05/2013,636.0,3173.67,4446.47,22188.09,131379.14000000013,26270.28310000002,112364.72000000015,22459.813100000018
82.53.405-9,08/05/2013,7015.08,35005.6,8042.327,40131.61,112364.72000000015,22459.813100000018,107238.71000000015,21432.566100000015
82.53.405-9,10/05/2013,387.96,1935.94,2794.8051,13946.22,107238.71000000015,21432.566100000015,95228.43000000015,19025.721000000012
82.53.405-9,13/05/2013,9222.0,46018.24,9557.256000000001,47691.17999999999,95228.43000000015,19025.721000000012,93555.49000000017,18690.46500000001
82.53.405-9,14/05/2013,0.0,0.0,247.156,1233.32,93555.49000000017,18690.46500000001,92322.17000000016,18443.309000000012
82.53.405-9,16/05/2013,0.0,0.0,6136.229099999999,30620.09999999999,92322.17000000016,18443.309000000012,61702.07000000017,12307.079900000013
82.53.405-9,17/05/2013,15772.8,78315.22,11386.31,56818.259999999995,61702.07000000017,12307.079900000013,83199.03000000016,16693.569900000017
82.53.405-9,20/05/2013,17718.96,88418.5,27720.355199999998,138942.47999999998,83199.03000000016,16693.569900000017,32675.050000000163,6692.174700000018
82.53.405-9,22/05/2013,0.0,0.0,1033.935,5159.39,32675.050000000163,6692.174700000018,27515.660000000164,5658.239700000018
82.53.405-9,23/05/2013,76.32,380.84,2963.7036000000003,14789.03,27515.660000000164,5658.239700000018,13107.470000000163,2770.8561000000177
82.53.405-9,24/05/2013,10583.04,52809.9,10679.8124,53292.8,13107.470000000163,2770.8561000000177,12624.570000000167,2674.0837000000174
82.53.405-9,27/05/2013,10563.96,53434.03,5920.8709,29545.45,12624.570000000167,2674.0837000000174,36513.15000000017,7317.172800000017
82.53.405-9,31/05/2013,10.1898,885.32,10.1898,885.32,36513.15000000017,7317.172800000017,36513.15000000017,7317.172800000017
82.53.405-9,03/06/2013,3099.2490000000003,15649.529999999999,20.61,104.07,36513.15000000017,7317.172800000017,52058.61000000017,10395.811800000016
82.53.405-9,04/06/2013,2531.28,12781.6,2560.134,12927.300000000001,52058.61000000017,10395.811800000016,51912.91000000016,10366.957800000017
82.53.405-9,05/06/2013,12134.880000000001,61523.69,7115.712100000001,35930.50000000001,51912.91000000016,10366.957800000017,77506.10000000015,15386.125700000015
82.53.405-9,06/06/2013,0.0,0.0,3418.6907,17262.56,77506.10000000015,15386.125700000015,60243.540000000154,11967.435000000016
82.53.405-9,07/06/2013,6016.56,30380.38,6016.56,30380.38,60243.540000000154,11967.435000000016,60243.540000000154,11967.435000000016
82.53.405-9,10/06/2013,4369.32,22062.71,5158.2599,26046.43,60243.540000000154,11967.435000000016,56259.820000000145,11178.495100000015
82.53.405-9,11/06/2013,36951.600000000006,186685.05000000002,22514.5405,113686.27000000002,56259.820000000145,11178.495100000015,129258.60000000015,25615.55460000002
82.53.405-9,12/06/2013,7053.24,35615.05,8876.537999999999,44821.719999999994,129258.60000000015,25615.55460000002,120051.93000000014,23792.256600000022
82.53.405-9,13/06/2013,10188.720000000001,51447.53,11260.306700000001,56858.46000000001,120051.93000000014,23792.256600000022,114641.00000000013,22720.669900000023
82.53.405-9,14/06/2013,6932.4,35027.19,8135.052,41077.63,114641.00000000013,22720.669900000023,108590.56000000011,21518.017900000024
82.53.405-9,17/06/2013,10589.4,53470.75,10589.4,53470.75,108590.56000000011,21518.017900000024,108590.56000000011,21518.01790000002
82.53.405-9,18/06/2013,0.0,0.0,3775.6816,19065.16,108590.56000000011,21518.01790000002,89525.40000000011,17742.33630000002
82.53.405-9,21/06/2013,11015.52,55644.99,7511.16,37927.31,89525.40000000011,17742.33630000002,107243.0800000001,21246.69630000002
82.53.405-9,24/06/2013,3504.36,17695.13,7015.3755,35423.869999999995,107243.0800000001,21246.69630000002,89514.34000000011,17735.680800000024
82.53.405-9,25/06/2013,15181.32,76698.52000000002,9554.94,48247.29,89514.34000000011,17735.680800000024,117965.57000000012,23362.06080000002
82.53.405-9,26/06/2013,6741.599999999999,34041.44,7593.361999999999,38342.38,117965.57000000012,23362.06080000002,113664.63000000012,22510.29880000002
82.53.405-9,27/06/2013,38.16,192.69,453.49199999999996,2289.88,113664.63000000012,22510.29880000002,111567.44000000012,22094.96680000002
82.53.405-9,29/06/2013,3.432,17.33,3.432,17.33,111567.44000000012,22094.96680000002,111567.44000000012,22094.96680000002
82.53.405-9,30/06/2013,0.0,434.43,0.0,434.43,111567.44000000012,22094.96680000002,111567.44000000012,22094.96680000002
82.53.405-9,01/07/2013,10074.24,50848.29,8577.018199999999,43218.40000000001,111567.44000000012,22094.96680000002,119197.33000000012,23592.188600000023
82.53.405-9,02/07/2013,5024.4,25317.25,5024.4,25317.25,119197.33000000012,23592.188600000023,119197.33000000013,23592.188600000023
82.53.405-9,06/07/2013,72.61019999999999,365.87,31.8,160.24,119197.33000000013,23592.188600000023,119402.96000000012,23632.998800000023
82.53.405-9,10/07/2013,5297.88,26695.28,5297.88,26695.28,119402.96000000012,23632.998800000023,119402.96000000011,23632.998800000023
82.53.405-9,11/07/2013,0.0,0.0,2813.2479999999996,14175.560000000001,119402.96000000011,23632.998800000023,105227.40000000011,20819.750800000023
82.53.405-9,12/07/2013,0.0,0.0,2395.569,12070.94,105227.40000000011,20819.750800000023,93156.46000000011,18424.181800000024
82.53.405-9,15/07/2013,11848.68,59620.68000000001,6139.688999999999,30937.030000000002,93156.46000000011,18424.181800000024,121840.11000000013,24133.172800000026
82.53.405-9,16/07/2013,6111.96,30797.31,6111.96,30797.31,121840.11000000013,24133.172800000026,121840.11000000013,24133.172800000026
82.53.405-9,17/07/2013,66.624,335.71000000000004,390.4545,1967.4500000000003,121840.11000000013,24133.172800000026,120208.37000000014,23809.342300000026
82.53.405-9,18/07/2013,23633.760000000002,118920.75,11818.940999999999,59553.99,120208.37000000014,23809.342300000026,179575.13000000015,35624.16130000003
82.53.405-9,19/07/2013,12262.080000000002,61786.90000000001,12262.080000000002,61786.90000000001,179575.13000000015,35624.16130000003,179575.13000000012,35624.16130000003
82.53.405-9,22/07/2013,9450.96,47622.06,13362.524899999999,67331.88,179575.13000000012,35624.16130000003,159865.3100000001,31712.59640000003
82.53.405-9,23/07/2013,0.0,0.0,803.79,4050.19,159865.3100000001,31712.59640000003,155815.1200000001,30908.80640000003
82.53.405-9,24/07/2013,0.0,0.0,2528.6872,12741.7,155815.1200000001,30908.80640000003,143073.4200000001,28380.11920000003
82.53.405-9,25/07/2013,273.48,1378.03,2564.7356,12923.360000000002,143073.4200000001,28380.11920000003,131528.09000000008,26088.86360000003
82.53.405-9,26/07/2013,0.0,0.0,271.1488,1366.28,131528.09000000008,26088.86360000003,130161.81000000008,25817.71480000003
82.53.405-9,29/07/2013,14240.04,71683.59,9327.032000000001,46997.61,130161.81000000008,25817.71480000003,154847.7900000001,30730.722800000032
82.53.405-9,30/07/2013,4922.64,24804.49,9180.339,46258.44,154847.7900000001,30730.722800000032,133393.84000000008,26473.02380000003
82.53.405-9,31/07/2013,197.16,1227.44,831.713,4424.870000000001,133393.84000000008,26473.02380000003,130196.41000000009,25838.470800000032
82.53.475-0,01/08/2012,2812.95,7010.15,4018.249,10013.869999999999,65727.15,26685.59,62723.42999999999,25480.291
82.53.475-0,02/08/2012,0.0,0.0,1361.4206,3392.78,62723.42999999999,25480.291,59330.649999999994,24118.8704
82.53.475-0,03/08/2012,3928.2599999999998,9955.0,426.6779,1063.33,59330.649999999994,24118.8704,68222.31999999999,27620.4525
82.53.475-0,06/08/2012,4688.25,11683.59,5851.1998,14581.759999999998,68222.31999999999,27620.4525,65324.149999999994,26457.502699999997
82.53.475-0,07/08/2012,3730.86,9418.630000000001,2181.3203,5436.079999999999,65324.149999999994,26457.502699999997,69306.7,28007.0424
82.53.475-0,08/08/2012,202.335,504.24,2787.1477999999997,6945.84,69306.7,28007.0424,62865.100000000006,25422.2296
82.53.475-0,09/08/2012,133.245,332.06,1724.8960000000002,4298.64,62865.100000000006,25422.2296,58898.520000000004,23830.578599999997
82.53.475-0,10/08/2012,49.35,122.99,49.35,122.99,58898.520000000004,23830.578599999997,58898.520000000004,23830.578599999997
82.53.475-0,13/08/2012,589.0570999999999,1468.0,1820.0478,4535.7300000000005,58898.520000000004,23830.578599999997,55830.79,22599.587899999995
82.53.475-0,14/08/2012,108.57,270.57,162.39999999999998,404.72,55830.79,22599.587899999995,55696.64,22545.757899999993
82.53.475-0,15/08/2012,927.7799999999999,2312.12,927.7799999999999,2312.12,55696.64,22545.757899999993,55696.64,22545.757899999993
82.53.475-0,16/08/2012,1712.445,4267.58,1712.445,4267.58,55696.64,22545.757899999993,55696.64,22545.757899999993
82.53.475-0,20/08/2012,0.0,0.0,22.735300000000002,56.660000000000004,55696.64,22545.757899999993,55639.979999999996,22523.022599999993
82.53.475-0,21/08/2012,8458.59,21054.11,4225.7189,10530.92,55639.979999999996,22523.022599999993,66163.17,26755.893699999993
82.53.475-0,22/08/2012,0.0,0.0,117.0731,291.76,66163.17,26755.893699999993,65871.41,26638.820599999992
82.53.475-0,23/08/2012,3252.165,8387.86,0.0,0.0,65871.41,26638.820599999992,74259.27,29890.985599999993
82.53.475-0,24/08/2012,61.692,153.74,2724.9216000000006,6790.78,74259.27,29890.985599999993,67622.23000000001,27227.75599999999
82.53.475-0,27/08/2012,977.13,2493.96,1247.7848999999999,3109.5899999999997,67622.23000000001,27227.75599999999,67006.60000000002,26957.101099999993
82.53.475-0,28/08/2012,6144.075,15311.65,6257.1889,15593.55,67006.60000000002,26957.101099999993,66724.70000000001,26843.98719999999
82.53.475-0,29/08/2012,0.0,0.0,1454.4099999999999,3624.5399999999995,66724.70000000001,26843.98719999999,63100.16000000001,25389.57719999999
82.53.475-0,30/08/2012,9781.17,24360.67,6032.7699999999995,15034.26,63100.16000000001,25389.57719999999,72426.57000000002,29137.97719999999
82.53.475-0,31/08/2012,2161.53,5766.14,1105.2099999999998,2945.4900000000002,72426.57000000002,29137.97719999999,75247.22000000002,30194.29719999999
82.53.475-0,03/09/2012,202.335,508.09,392.79359999999997,986.35,75247.22000000002,30194.29719999999,74768.96,30003.83859999999
82.53.475-0,04/09/2012,676.095,1703.08,2580.8882999999996,6480.97,74768.96,30003.83859999999,69991.07,28099.04529999999
82.53.475-0,05/09/2012,0.0,0.0,1494.9846000000002,3754.12,69991.07,28099.04529999999,66236.95000000001,26604.06069999999
82.53.475-0,06/09/2012,74.025,185.88,2472.8634,6209.7,66236.95000000001,26604.06069999999,60213.13000000002,24205.222299999994
82.53.475-0,10/09/2012,0.0,0.0,1988.0680999999997,4992.299999999999,60213.13000000002,24205.222299999994,55220.830000000016,22217.154199999994
82.53.475-0,11/09/2012,1895.04,4758.71,2274.8340000000003,5712.429999999999,55220.830000000016,22217.154199999994,54267.110000000015,21837.360199999996
82.53.475-0,12/09/2012,5224.0648,13118.35,6310.6320000000005,15846.88,54267.110000000015,21837.360199999996,51538.58000000002,20750.792999999994
82.53.475-0,13/09/2012,0.0,0.0,1465.6356,3680.43,51538.58000000002,20750.792999999994,47858.15000000002,19285.157399999993
82.53.475-0,14/09/2012,3010.3499999999995,7719.03,894.5992,2246.46,47858.15000000002,19285.157399999993,53330.72000000002,21400.90819999999
82.53.475-0,17/09/2012,217.14000000000001,545.27,3772.7537999999995,9473.93,53330.72000000002,21400.90819999999,44402.06000000002,17845.29439999999
82.53.475-0,18/09/2012,14.805,37.18,1489.6216000000002,3740.64,44402.06000000002,17845.29439999999,40698.60000000002,16370.477799999991
82.53.475-0,19/09/2012,0.0,0.0,587.0310000000001,1474.1,40698.60000000002,16370.477799999991,39224.50000000002,15783.44679999999
82.53.475-0,20/09/2012,10008.18,25452.239999999998,6133.0417,15400.92,39224.50000000002,15783.44679999999,49275.82000000002,19658.58509999999
82.53.475-0,21/09/2012,0.0,0.0,57.11130000000001,143.42000000000002,49275.82000000002,19658.58509999999,49132.40000000002,19601.47379999999
82.53.475-0,24/09/2012,0.0,0.0,646.9965,1624.69,49132.40000000002,19601.47379999999,47507.71000000002,18954.477299999988
82.53.475-0,25/09/2012,3952.9350000000004,9926.38,6099.9555,15317.869999999999,47507.71000000002,18954.477299999988,42116.220000000016,16807.45679999999
82.53.475-0,26/09/2012,0.0,0.0,3422.3353,8593.97,42116.220000000016,16807.45679999999,33522.250000000015,13385.121499999988
82.53.475-0,27/09/2012,162.85500000000002,408.95000000000005,1213.0596,3046.1600000000003,33522.250000000015,13385.121499999988,30885.04000000001,12334.916899999987
82.53.475-0,28/09/2012,7460.1588,18823.38,895.4055,2248.5099999999998,30885.04000000001,12334.916899999987,47459.91000000001,18899.670199999986
82.53.475-0,30/09/2012,0.0,265.67,0.0,265.67,47459.91000000001,18899.670199999986,47459.91000000001,18899.670199999986
82.53.475-0,01/10/2012,0.0,0.0,1.428,3.59,47459.91000000001,18899.670199999986,47456.320000000014,18898.242199999986
82.53.475-0,02/10/2012,19.74,49.59,180.29020000000003,452.90999999999997,47456.320000000014,18898.242199999986,47053.00000000001,18737.69199999999
82.53.475-0,03/10/2012,9.87,24.79,297.7972,748.06,47053.00000000001,18737.69199999999,46329.73000000001,18449.764799999986
82.53.475-0,04/10/2012,49.35,123.97,98.8511,248.32,46329.73000000001,18449.764799999986,46205.38000000001,18400.263699999985
82.53.475-0,05/10/2012,12988.92,32640.19,4796.82,12049.8,46205.38000000001,18400.263699999985,66795.77,26592.363699999987
82.53.475-0,08/10/2012,0.0,0.0,553.6691,1390.83,66795.77,26592.363699999987,65404.94,26038.694599999988
82.53.475-0,09/10/2012,0.0,0.0,1746.6831000000002,4387.739999999999,65404.94,26038.694599999988,61017.200000000004,24292.011499999986
82.53.475-0,10/10/2012,251.685,632.24,1049.9650000000001,2637.5399999999995,61017.200000000004,24292.011499999986,59011.9,23493.731499999987
82.53.475-0,11/10/2012,0.0,0.0,635.5752,1596.59,59011.9,23493.731499999987,57415.310000000005,22858.156299999988
82.53.475-0,15/10/2012,2822.8199999999997,7091.03,3548.9494999999997,8915.1,57415.310000000005,22858.156299999988,55591.240000000005,22132.02679999999
82.53.475-0,16/10/2012,10975.44,27586.14,396.77320000000003,996.7,55591.240000000005,22132.02679999999,82180.68000000001,32710.693599999988
82.53.475-0,17/10/2012,11158.035,28029.43,12035.934,30234.74,82180.68000000001,32710.693599999988,79975.37000000001,31832.794599999987
82.53.475-0,18/10/2012,0.0,0.0,1194.8881999999999,3001.62,79975.37000000001,31832.794599999987,76973.75000000001,30637.906399999985
82.53.475-0,19/10/2012,4209.554999999999,10562.560000000001,947.2184000000001,2379.47,76973.75000000001,30637.906399999985,85156.84000000001,33900.24299999999
82.53.475-0,22/10/2012,16.5785,41.64,62.4632,156.91,85156.84000000001,33900.24299999999,85041.57,33854.35829999999
82.53.475-0,23/10/2012,0.0,0.0,2258.5370999999996,5673.530000000001,85041.57,33854.35829999999,79368.04000000001,31595.82119999999
82.53.475-0,24/10/2012,1332.45,3349.03,1793.9994000000002,4506.59,79368.04000000001,31595.82119999999,78210.48000000001,31134.271799999988
82.53.475-0,25/10/2012,681.03,1710.77,681.03,1710.77,78210.48000000001,31134.271799999988,78210.48000000001,31134.271799999988
82.53.475-0,29/10/2012,0.0,0.0,31.273899999999994,78.57000000000001,78210.48000000001,31134.271799999988,78131.91,31102.997899999988
82.53.475-0,30/10/2012,39.48,99.18,225.1666,565.6300000000001,78131.91,31102.997899999988,77665.45999999999,30917.311299999987
82.53.475-0,31/10/2012,85.79549999999999,219.02999999999997,123.66749999999999,314.17,77665.45999999999,30917.311299999987,77570.31999999999,30879.439299999987
82.53.475-0,01/11/2012,0.0,0.0,582.8014,1500.59,77570.31999999999,30879.439299999987,76069.73,30296.637899999987
82.53.475-0,06/11/2012,2151.66,5408.03,0.0,0.0,76069.73,30296.637899999987,81477.76,32448.297899999987
82.53.475-0,08/11/2012,1431.15,3684.9,1716.0296,4418.41,81477.76,32448.297899999987,80744.24999999999,32163.418299999983
82.53.475-0,09/11/2012,69.09,177.89,1307.6841,3366.99,80744.24999999999,32163.418299999983,77555.14999999998,30924.824199999985
